chr	window.start	window.end	sample	ratio	log2ratio	ColName	Line	Group	H2O2Shock	y.order	ConsecutiveAboveThreshold
USMA_521_v2_9	128001	129000	2021EE20	2.97115276370595	1.57102278416193	T20.LC.C3	Line C	H2O2_Shock	60mM	3	Yes
USMA_521_v2_9	129001	130000	2021EE20	3.14269138506466	1.6520006052269	T20.LC.C3	Line C	H2O2_Shock	60mM	3	Yes
USMA_521_v2_9	130001	131000	2021EE20	3.21648068917669	1.6854830271852	T20.LC.C3	Line C	H2O2_Shock	60mM	3	Yes
USMA_521_v2_9	131001	132000	2021EE20	2.87655254347122	1.52434082291224	T20.LC.C3	Line C	H2O2_Shock	60mM	3	Yes
USMA_521_v2_9	132001	133000	2021EE20	3.3041797465411	1.72429217113686	T20.LC.C3	Line C	H2O2_Shock	60mM	3	Yes
USMA_521_v2_9	133001	134000	2021EE20	3.26592822071545	1.70749308338098	T20.LC.C3	Line C	H2O2_Shock	60mM	3	Yes
USMA_521_v2_9	134001	135000	2021EE20	3.09769297377536	1.63119415924623	T20.LC.C3	Line C	H2O2_Shock	60mM	3	Yes
USMA_521_v2_9	135001	136000	2021EE20	3.1027136898791	1.63353057496881	T20.LC.C3	Line C	H2O2_Shock	60mM	3	Yes
USMA_521_v2_9	136001	137000	2021EE20	2.8702778983934	1.52119042443576	T20.LC.C3	Line C	H2O2_Shock	60mM	3	Yes
USMA_521_v2_9	137001	138000	2021EE20	2.83761593016912	1.50467933459334	T20.LC.C3	Line C	H2O2_Shock	60mM	3	Yes
USMA_521_v2_9	138001	139000	2021EE20	3.29754996776273	1.72139452079519	T20.LC.C3	Line C	H2O2_Shock	60mM	3	Yes
USMA_521_v2_9	139001	140000	2021EE20	3.24553967198582	1.69845839112497	T20.LC.C3	Line C	H2O2_Shock	60mM	3	Yes
USMA_521_v2_9	140001	141000	2021EE20	3.16018328633684	1.66000823518114	T20.LC.C3	Line C	H2O2_Shock	60mM	3	Yes
USMA_521_v2_9	141001	142000	2021EE20	3.3007002423916	1.72277212418551	T20.LC.C3	Line C	H2O2_Shock	60mM	3	Yes
USMA_521_v2_9	142001	143000	2021EE20	3.15192639447959	1.65623384457881	T20.LC.C3	Line C	H2O2_Shock	60mM	3	Yes
USMA_521_v2_9	143001	144000	2021EE20	3.33240503508967	1.73656376282893	T20.LC.C3	Line C	H2O2_Shock	60mM	3	Yes
USMA_521_v2_9	144001	145000	2021EE20	3.32306903812057	1.73251626592177	T20.LC.C3	Line C	H2O2_Shock	60mM	3	Yes
USMA_521_v2_9	145001	146000	2021EE20	4.10034418022528	2.03574501369747	T20.LC.C3	Line C	H2O2_Shock	60mM	3	Yes
USMA_521_v2_9	146001	147000	2021EE20	3.55642097264438	1.83042610571997	T20.LC.C3	Line C	H2O2_Shock	60mM	3	Yes
USMA_521_v2_9	147001	148000	2021EE20	2.48332937121122	1.31227562305291	T20.LC.C3	Line C	H2O2_Shock	60mM	3	Yes
USMA_521_v2_9	148001	149000	2021EE20	2.48436170212766	1.31287523309031	T20.LC.C3	Line C	H2O2_Shock	60mM	3	Yes
USMA_521_v2_6	1016001	1017000	2021EE25	1.82321187584345	0.866482227019851	U20.LD.C2	Line D	No_H2O2	0mM	2	Yes
USMA_521_v2_6	1017001	1018000	2021EE25	1.77117240893398	0.824704653313766	U20.LD.C2	Line D	No_H2O2	0mM	2	Yes
USMA_521_v2_6	1018001	1019000	2021EE25	1.71052631578947	0.774440299584869	U20.LD.C2	Line D	No_H2O2	0mM	2	Yes
USMA_521_v2_6	1019001	1020000	2021EE25	1.75857771735612	0.814409093829697	U20.LD.C2	Line D	No_H2O2	0mM	2	Yes
USMA_521_v2_6	1027001	1028000	2021EE25	1.78493357995628	0.835870390416536	U20.LD.C2	Line D	No_H2O2	0mM	2	Yes
USMA_521_v2_6	1028001	1029000	2021EE25	2.34548611111111	1.22988695788337	U20.LD.C2	Line D	No_H2O2	0mM	2	Yes
USMA_521_v2_6	1029001	1030000	2021EE25	2.08095760233918	1.05724757174402	U20.LD.C2	Line D	No_H2O2	0mM	2	Yes
